subroutine_name,mir_opcode,addr,rpo_idx,tid,problematic_operands,left_operand,right_operand,live_flags,is_live,alert_reason,description,flags_live_in
"ge25519_scalarmult_base","MOVDQAmr","0x313B9","30","%002662c2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","MOVDQAmr","0x31402","36","%002665be","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","MOVDQUmr","0x31507","59","%00266c2b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","MOVDQUmr","0x31514","60","%00266c87","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","MOVDQUmr","0x31555","65","%00266e4b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","MOVDQUmr","0x31562","66","%00266ea7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","MOVDQUmr","0x31595","70","%00267011","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","MOVDQUmr","0x315A2","71","%0026706d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","MOVDQUmr","0x315AF","72","%002670c9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","MOVDQUmr","0x315BC","73","%00267125","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","PUSH64r","0x31257","0","%0026552b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","PUSH64r","0x3125F","1","%00265593","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","PUSH64r","0x31268","2","%002655fb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"ge25519_scalarmult_base","PUSH64r","0x31271","3","%00265663","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mi","0x6DAD7","42","%00458037","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mi","0x6DBE7","65","%0045970b","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mi","0x6DD11","90","%00459391","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6D9CA","19","%004577cd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6D9ED","22","%00457903","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6DA33","28","%00457b29","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6DA6D","33","%00457cf7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6DAA7","38","%00457ec5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6DB16","47","%00458205","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6DB50","52","%004583d3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6DBFF","67","%004586cb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6DC76","77","%004589c3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV32mr","0x6DD29","92","%00458cbb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV64mr","0x6D94C","8","%00235ff8","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","MOV64mr","0x6D993","14","%004575fd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","PUSH64r","0x6D8F7","0","%00235ca6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","PUSH64r","0x6D909","2","%00235d66","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","PUSH64r","0x6D912","3","%00235dce","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initial_hash","PUSH64r","0x6D91B","4","%00235e36","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","MOV64mi32","0x6DFF2","40","%0045723d","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","MOV64mr","0x6DE64","6","%0023650f","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","MOV64mr","0x6DED8","16","%004567a6","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","MOV64mr","0x6DF39","24","%00456b7e","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","MOV64mr","0x6E08B","54","%00455edc","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","MOV64mr","0x6E09F","56","%00455f92","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","MOV64mr","0x6E0B4","58","%00456048","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","MOVAPSmr","0x6DF6F","29","%00456def","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","PUSH64r","0x6DE27","0","%0023628d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","PUSH64r","0x6DE2F","1","%002362f5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","PUSH64r","0x6DE38","2","%0023635d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"initialize","PUSH64r","0x6DE41","3","%002363c5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOV64mr","0xAD035","40","%005ca04c","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOV64mr","0xAEE4D","687","%005ce0c2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOV64mr","0xAEE57","688","%005ce11e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOV64mr","0xAEE62","689","%005ce17a","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVAPSmr","0xADA21","250","%007775c2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVAPSmr","0xADA3A","252","%0077767a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD0D8","54","%005ca175","","","","","false","silent-stores","Silent stores failed last ditch sym ex check","ZF"
"poly1305_blocks_sse2","MOVDQAmr","0xAD184","69","%005ca2ef","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD1A9","72","%005ca415","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD241","85","%0077c958","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD266","88","%0077ca7e","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD28A","91","%005ca5eb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD297","92","%005ca651","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD328","104","%005cab65","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD3BB","117","%005cb0e9","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD3D5","119","%00774197","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD3FA","122","%007742b9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD443","128","%007744fb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD450","129","%00774561","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD4A7","136","%00774849","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD4B7","137","%007748af","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD4FF","143","%00774b35","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD50F","144","%00774b9b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD54C","149","%00774dc7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD596","155","%00775059","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD5A6","156","%007750bf","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD5B2","157","%00775125","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD766","193","%00775efe","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD7EC","204","%0077636c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD8C3","222","%00776ab2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD919","229","%00776d6e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD95B","234","%00776f70","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD96B","235","%00776fd6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD984","237","%0077708e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD9AB","240","%007771d0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAD9EA","245","%007773f8","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xADA49","253","%007776e0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xADB77","278","%0077810e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xADBD8","286","%00778442","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xADC4E","295","%007787e6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xADCA6","302","%00778ace","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xADD03","310","%00778e0c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xADD3E","315","%00779010","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAE378","444","%007708d5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAE3D6","452","%00770ba5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAE499","469","%007712a7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQAmr","0xAE63F","505","%007720fb","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQUmr","0xAEA27","590","%0077076c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVDQUmr","0xAEA32","591","%007707c8","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","MOVPQI2QImr","0xAEA3E","592","%00770824","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","PUSH64r","0xACE67","0","%005c90f4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_blocks_sse2","PUSH64r","0xACE70","1","%005c915c","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6BDA5","10","%002308df","","","","","true","silent-stores","Silent stores failed last ditch sym ex check","ZF"
"poly1305_finish","MOV64mr","0x6BDBE","12","%0046227a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6BE51","25","%00462576","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6BE68","27","%0046262c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6BEA8","32","%004627ec","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6BF34","45","%00462e2b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6BF40","46","%00462e87","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6BF6A","50","%00463015","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6BFF4","63","%00463603","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C000","64","%0046365f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C020","67","%00463795","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C02C","68","%004637f1","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C078","75","%00463ab5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C084","76","%00463b11","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C207","110","%00464c74","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C212","111","%00464cd0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C21D","112","%00464d2c","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C570","193","%00232f5a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV64mr","0x6C57A","194","%00232fb6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV8mi","0x6BDCA","13","%004622d6","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","MOV8mi","0x6BE30","22","%00462466","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","PUSH64r","0x6BD37","0","%002304e1","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","PUSH64r","0x6BD3F","1","%00230549","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","PUSH64r","0x6BD48","2","%002305b1","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish","PUSH64r","0x6BD51","3","%00230619","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOV16mr","0xAF2CF","99","%0076f36e","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOV32mr","0xAF28E","93","%0076e980","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOV64mr","0xAEEEA","8","%005ce6c7","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOV64mr","0xAEFB3","27","%007701b0","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOV64mr","0xAF0FE","57","%0076f966","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOV64mr","0xAF1FF","80","%005cf1c9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOV64mr","0xAF209","81","%005cf225","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOV8mi","0xAF02F","38","%0076ee44","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOV8mr","0xAF310","105","%0076ed0c","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVAPSmr","0xAEF17","12","%0076fb97","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVAPSmr","0xAEF23","13","%0076fbfd","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVAPSmr","0xAEF73","21","%0076fd8f","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVUPSmr","0xAF1A8","72","%005ceee9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVUPSmr","0xAF1B2","73","%005cef45","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVUPSmr","0xAF1BD","74","%005cefa1","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVUPSmr","0xAF1C8","75","%005ceffd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVUPSmr","0xAF1D3","76","%005cf059","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVUPSmr","0xAF1DE","77","%005cf0b5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVUPSmr","0xAF1E9","78","%005cf111","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","MOVUPSmr","0xAF1F4","79","%005cf16d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","OR64mr","0xAF068","43","%0076f056","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","PUSH64r","0xAEE97","0","%005ce3a5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","PUSH64r","0xAEEA0","1","%005ce40d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_finish_ext","PUSH64r","0xAEEA9","2","%005ce475","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xAC6A4","24","%005c8337","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xAC6EC","31","%005c866b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xAC70E","34","%005c87d7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xAC74D","40","%005c8ab3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xAC76C","43","%005c8bff","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACA80","117","%0077f430","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACA97","119","%0077f504","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACAB9","122","%0077f670","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACAD0","124","%0077f744","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACAEF","127","%0077f890","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACD4C","183","%0078129b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACD97","190","%007815ef","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACDC3","194","%007817b3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACE0E","201","%00781b07","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV32mr","0xACE23","203","%00781bfb","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV64mr","0xAC781","45","%005c8cb5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV64mr","0xAC797","47","%005c8d6b","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV64mr","0xAC81B","59","%0077d86f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV64mr","0xAC863","66","%0077db91","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOV64mr","0xACBB0","145","%00780008","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOVUPSmr","0xAC5F3","9","%005c7cfe","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOVUPSmr","0xAC5FE","10","%005c7d5a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOVUPSmr","0xAC609","11","%005c7db6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","MOVUPSmr","0xACE2D","204","%005c8ea3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","PUSH64r","0xAC597","0","%005c78ce","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","PUSH64r","0xAC59F","1","%005c7936","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","PUSH64r","0xAC5A8","2","%005c799e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_init_ext","PUSH64r","0xAC5B1","3","%005c7a06","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mi32","0x6B664","159","%0046c4d5","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B1EA","57","%00469651","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B221","62","%004698bd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B26D","69","%00469bc1","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B284","71","%00469c77","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B2C4","76","%00469e37","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B36B","91","%0046a568","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B377","92","%0046a5c4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B383","93","%0046a620","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B3A3","96","%0046a756","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B425","108","%0046acee","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B431","109","%0046ad4a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B451","112","%0046ae80","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B45D","113","%0046aedc","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B4A9","120","%0046b1a0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B4D5","124","%0046b330","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B4E1","125","%0046b38c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B643","156","%0046c3c3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B64E","157","%0046c41f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B659","158","%0046c47b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B6A0","164","%00466581","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B6AC","165","%004665dd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B6F8","172","%004668e1","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B70F","174","%00466997","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B74F","179","%00466b57","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B7F6","194","%00467288","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B802","195","%004672e4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B80E","196","%00467340","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B82E","199","%00467476","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B8B0","211","%00467a0e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B8BC","212","%00467a6a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B8DC","215","%00467ba0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B8E8","216","%00467bfc","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B934","223","%00467ec0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B960","227","%00468050","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6B96C","228","%004680ac","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6BACE","259","%004690e3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6BAD9","260","%0046913f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6BAE4","261","%0046919b","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV64mr","0x6BCF9","311","%00465df4","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV8mr","0x6B09C","26","%0046c972","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
